"Date","Price","Open","High","Low","Vol.","Change %"
"12/27/2023","8,999.95","9,001.57","9,171.02","8,944.96","119.15M","-0.03%"
"12/26/2023","9,002.76","9,104.18","9,191.42","8,852.19","140.51M","-1.06%"
"12/25/2023","9,099.43","9,578.30","9,578.30","9,042.69","108.02M","-5.17%"
"12/22/2023","9,595.45","9,969.52","10,016.05","9,590.93","115.10M","-3.75%"
"12/21/2023","9,969.48","9,692.82","10,001.70","9,643.05","148.64M","2.62%"
"12/20/2023","9,715.38","10,051.16","10,059.01","9,715.38","166.18M","-3.38%"
"12/19/2023","10,055.48","9,998.40","10,114.39","9,848.50","219.02M","0.55%"
"12/18/2023","10,000.46","10,406.24","10,450.54","10,000.46","249.74M","-3.83%"
"12/15/2023","10,398.87","9,999.36","10,420.09","9,996.73","384.81M","4.16%"
"12/14/2023","9,983.43","9,805.84","10,053.69","9,765.66","271.26M","2.72%"
"12/13/2023","9,719.31","10,061.43","10,061.43","9,719.31","282.21M","-3.43%"
"12/12/2023","10,064.57","10,062.70","10,129.49","9,959.09","236.15M","0.01%"
"12/11/2023","10,063.08","10,234.89","10,234.89","10,042.10","189.83M","-1.66%"
"12/08/2023","10,233.40","10,378.52","10,442.00","10,200.54","186.05M","-1.18%"
"12/07/2023","10,356.11","10,410.97","10,424.09","10,141.88","196.60M","-0.50%"
"12/06/2023","10,407.83","10,872.95","10,887.81","10,407.83","266.67M","-3.85%"
"12/05/2023","10,824.36","10,735.61","10,848.12","10,706.10","265.26M","0.99%"
"12/04/2023","10,717.73","10,703.42","10,787.53","10,611.39","293.83M","0.52%"
"12/01/2023","10,662.38","10,796.03","10,823.53","10,586.12","242.40M","-0.10%"
"11/30/2023","10,673.04","10,546.97","10,723.79","10,508.87","220.03M","0.76%"
"11/29/2023","10,592.92","10,879.13","10,879.19","10,555.50","237.04M","-2.53%"
"11/28/2023","10,868.29","11,023.05","11,111.04","10,818.20","322.32M","-1.16%"
"11/27/2023","10,995.63","10,807.99","11,072.27","10,807.99","313.97M","2.20%"
"11/24/2023","10,758.78","10,677.67","10,811.49","10,498.13","256.55M","0.99%"
"11/23/2023","10,652.89","10,581.14","10,831.24","10,569.91","356.82M","0.48%"
"11/22/2023","10,601.99","10,613.99","10,815.99","10,541.09","349.40M","-0.48%"
"11/21/2023","10,653.17","10,513.91","10,653.17","10,349.41","364.40M","1.56%"
"11/20/2023","10,489.51","10,314.63","10,578.83","10,307.07","337.01M","2.60%"
"11/17/2023","10,223.88","10,068.58","10,300.76","10,029.62","270.84M","1.68%"
"11/16/2023","10,054.58","10,033.61","10,120.50","9,942.77","343.47M","0.72%"
"11/15/2023","9,982.81","10,046.33","10,146.93","9,962.87","211.57M","0.28%"
"11/14/2023","9,954.84","9,959.89","10,044.27","9,868.63","224.99M","1.26%"
"11/13/2023","9,831.30","9,988.51","10,054.55","9,831.30","275.98M","-0.07%"
"11/10/2023","9,838.01","9,815.25","9,961.91","9,747.76","258.82M","0.50%"
"11/09/2023","9,788.61","9,697.85","9,824.23","9,609.05","151.66M","0.15%"
"11/08/2023","9,773.96","9,820.96","9,873.91","9,754.12","208.59M","0.20%"
"11/07/2023","9,754.67","9,944.33","9,955.54","9,700.28","184.69M","-1.51%"
"11/06/2023","9,904.57","9,776.55","9,982.21","9,770.09","179.83M","1.84%"
"11/03/2023","9,725.81","9,675.92","9,799.28","9,605.56","198.42M","-0.08%"
"11/02/2023","9,733.46","9,429.09","9,819.43","9,339.66","160.11M","3.64%"
"11/01/2023","9,391.92","9,624.93","9,678.46","9,142.55","155.76M","-1.68%"
"10/31/2023","9,552.14","9,736.94","9,829.71","9,528.31","154.20M","-1.25%"
"10/30/2023","9,672.97","9,436.22","9,735.66","9,405.55","140.86M","2.31%"
"10/27/2023","9,454.79","9,300.00","9,454.79","9,152.75","100.21M","1.40%"
"10/26/2023","9,324.28","8,995.71","9,380.44","8,771.37","154.87M","4.30%"
"10/25/2023","8,939.96","9,633.92","9,714.52","8,939.96","194.89M","-6.66%"
"10/24/2023","9,578.32","9,289.73","9,588.63","9,256.63","162.40M","3.90%"
"10/23/2023","9,218.39","9,089.80","9,276.95","8,949.59","115.96M","2.91%"
"10/20/2023","8,958.08","9,246.98","9,304.83","8,891.86","164.56M","-3.50%"
"10/19/2023","9,282.77","9,148.49","9,409.51","9,148.49","168.08M","1.51%"
"10/18/2023","9,144.36","9,247.40","9,293.77","9,130.05","131.08M","-1.61%"
"10/17/2023","9,293.71","9,076.56","9,309.44","8,977.47","112.55M","2.53%"
"10/16/2023","9,064.21","9,559.21","9,590.37","9,057.76","136.23M","-4.71%"
"10/13/2023","9,512.07","9,590.44","9,629.28","9,436.74","169.94M","-1.94%"
"10/12/2023","9,700.17","9,743.42","9,918.11","9,500.57","290.36M","-0.39%"
"10/11/2023","9,737.78","10,080.43","10,095.46","9,726.40","177.41M","-2.92%"
"10/10/2023","10,030.31","9,923.05","10,109.06","9,912.26","268.40M","0.59%"
"10/09/2023","9,971.11","9,691.10","10,025.66","9,685.69","362.86M","1.70%"
"10/06/2023","9,804.39","9,608.65","9,820.67","9,587.25","218.86M","-0.58%"
"10/05/2023","9,861.44","9,787.58","9,866.85","9,539.51","231.58M","0.93%"
"10/04/2023","9,770.58","9,773.85","9,846.44","9,709.63","206.51M","-0.72%"
"10/03/2023","9,840.97","9,836.00","9,910.71","9,783.33","192.34M","1.70%"
"10/02/2023","9,676.22","9,485.54","9,715.14","9,485.54","238.12M","2.88%"
"09/29/2023","9,405.18","9,340.19","9,429.67","9,246.31","332.66M","0.85%"
"09/28/2023","9,325.78","9,470.22","9,471.21","9,319.51","263.08M","-1.09%"
"09/27/2023","9,428.20","9,434.61","9,518.67","9,384.07","291.77M","-0.78%"
"09/26/2023","9,502.63","9,861.87","9,861.87","9,462.67","217.29M","-2.82%"
"09/25/2023","9,778.07","9,398.64","9,778.76","9,398.64","214.40M","4.76%"
"09/22/2023","9,334.19","9,084.01","9,369.46","9,001.40","207.00M","3.25%"
"09/21/2023","9,040.60","8,605.76","9,054.88","8,486.59","180.15M","5.09%"
"09/20/2023","8,603.13","8,783.14","8,910.72","8,603.13","144.44M","-1.77%"
"09/19/2023","8,758.04","8,490.71","8,797.43","8,472.37","180.30M","3.51%"
"09/18/2023","8,461.42","8,746.06","8,784.64","8,451.76","179.06M","-3.65%"
"09/15/2023","8,782.24","8,919.77","8,945.48","8,733.56","164.04M","-1.28%"
"09/14/2023","8,896.08","8,803.71","8,896.08","8,498.24","147.08M","1.08%"
"09/13/2023","8,801.03","8,912.39","8,986.00","8,748.64","187.33M","-1.57%"
"09/12/2023","8,941.71","8,838.30","8,987.96","8,685.25","224.02M","1.51%"
"09/11/2023","8,809.01","9,208.42","9,256.92","8,785.88","244.35M","-3.62%"
"09/08/2023","9,139.77","8,997.07","9,173.37","8,939.01","258.06M","1.45%"
"09/07/2023","9,008.84","8,876.29","9,095.15","8,826.85","272.09M","2.00%"
"09/06/2023","8,831.97","8,597.02","8,948.82","8,586.43","375.30M","3.92%"
"09/05/2023","8,498.70","8,412.80","8,498.70","8,311.93","155.02M","1.22%"
"09/04/2023","8,396.41","8,439.44","8,535.49","8,383.30","201.28M","0.31%"
"09/01/2023","8,370.46","8,407.99","8,461.79","8,350.06","186.87M","0.48%"
"08/31/2023","8,330.08","8,230.37","8,420.20","8,230.37","236.47M","2.19%"
"08/29/2023","8,151.80","8,194.13","8,272.56","8,101.44","184.04M","-0.19%"
"08/28/2023","8,167.47","7,976.14","8,202.32","7,976.14","248.45M","3.35%"
"08/25/2023","7,902.83","7,779.82","7,930.27","7,674.33","177.02M","1.23%"
"08/24/2023","7,806.92","7,895.21","8,124.07","7,762.84","265.70M","-0.98%"
"08/23/2023","7,884.35","8,011.59","8,072.00","7,875.28","213.73M","-1.26%"
"08/22/2023","7,985.08","8,061.52","8,078.30","7,936.27","199.94M","-0.79%"
"08/21/2023","8,048.50","7,743.66","8,094.84","7,708.44","187.26M","3.39%"
"08/18/2023","7,784.27","8,009.53","8,056.71","7,715.34","210.38M","-2.59%"
"08/17/2023","7,991.65","7,956.78","8,067.79","7,873.90","214.74M","0.69%"
"08/16/2023","7,937.07","8,049.71","8,081.91","7,925.61","185.25M","-3.31%"
"08/15/2023","8,208.64","8,208.42","8,280.23","8,061.04","177.94M","0.39%"
"08/14/2023","8,177.10","8,312.51","8,421.85","8,140.18","196.94M","-0.31%"
"08/11/2023","8,202.74","7,888.05","8,239.13","7,888.05","197.10M","4.28%"
"08/10/2023","7,866.20","8,097.47","8,277.32","7,797.96","234.48M","-2.41%"
"08/09/2023","8,060.15","7,909.91","8,090.39","7,881.69","179.13M","1.29%"
"08/08/2023","7,957.61","8,100.46","8,108.19","7,926.08","158.44M","-1.14%"
"08/07/2023","8,049.69","8,013.82","8,074.38","7,963.07","203.39M","2.35%"
"08/04/2023","7,864.54","7,810.70","7,902.37","7,719.90","182.86M","0.83%"
"08/03/2023","7,799.85","7,894.44","7,945.39","7,738.19","207.11M","-1.10%"
"08/02/2023","7,886.55","7,646.44","7,886.55","7,608.00","243.03M","3.50%"
"08/01/2023","7,619.84","7,618.51","7,797.64","7,504.47","240.47M","-0.05%"
"07/31/2023","7,623.98","7,579.69","7,705.71","7,574.41","263.11M","0.91%"
"07/28/2023","7,555.58","7,491.26","7,641.05","7,478.69","293.56M","1.23%"
"07/27/2023","7,463.93","7,546.12","7,577.15","7,421.40","249.70M","-0.25%"
"07/26/2023","7,482.96","7,226.27","7,482.96","7,170.24","200.06M","3.54%"
"07/25/2023","7,226.81","7,236.59","7,398.22","7,088.44","233.36M","0.09%"
"07/24/2023","7,220.10","7,271.19","7,403.57","7,150.53","216.13M","-0.34%"
"07/21/2023","7,244.81","7,285.94","7,333.27","7,130.95","184.74M","-0.51%"
"07/20/2023","7,282.22","7,189.66","7,309.76","7,057.21","214.35M","3.39%"
"07/19/2023","7,043.55","6,888.22","7,050.60","6,762.09","215.70M","2.33%"
"07/18/2023","6,882.94","7,240.48","7,354.15","6,876.51","301.49M","-3.73%"
"07/17/2023","7,149.50","6,884.40","7,243.59","6,849.17","239.92M","4.61%"
"07/14/2023","6,834.35","6,797.05","6,914.62","6,650.22","196.49M","1.48%"
"07/13/2023","6,734.36","6,448.54","6,819.25","6,448.54","282.16M","4.36%"
"07/12/2023","6,453.04","6,469.53","6,516.02","6,358.79","184.87M","-0.48%"
"07/11/2023","6,484.29","6,535.85","6,541.45","6,359.85","213.58M","1.71%"
"07/10/2023","6,375.04","6,331.01","6,397.67","6,313.69","179.42M","3.18%"
"07/07/2023","6,178.27","6,094.42","6,227.79","6,088.55","184.87M","1.31%"
"07/06/2023","6,098.18","6,085.33","6,157.00","6,085.08","181.77M","0.68%"
"07/05/2023","6,056.71","5,978.83","6,084.04","5,852.68","221.91M","1.62%"
"07/04/2023","5,960.36","5,882.04","5,967.19","5,804.45","171.61M","2.28%"
"07/03/2023","5,827.21","5,702.53","5,837.80","5,702.53","170.50M","4.08%"
"06/27/2023","5,598.89","5,580.72","5,599.83","5,541.89","49.12M","0.06%"
"06/26/2023","5,595.77","5,447.14","5,600.56","5,443.14","143.06M","3.19%"
"06/23/2023","5,422.69","5,365.04","5,422.69","5,292.87","131.14M","2.58%"
"06/22/2023","5,286.53","5,112.99","5,286.53","5,064.19","122.74M","3.52%"
"06/21/2023","5,106.98","5,142.29","5,217.40","5,073.81","134.62M","-0.37%"
"06/20/2023","5,125.71","5,175.90","5,229.91","5,105.22","138.19M","-0.96%"
"06/19/2023","5,175.50","5,381.03","5,382.43","5,175.50","172.39M","-3.80%"
"06/16/2023","5,379.82","5,396.27","5,474.12","5,377.90","123.01M","0.47%"
"06/15/2023","5,354.74","5,328.13","5,379.00","5,285.92","118.43M","0.94%"
"06/14/2023","5,305.08","5,300.75","5,428.91","5,237.99","137.15M","0.04%"
"06/13/2023","5,302.77","5,495.00","5,495.04","5,290.26","153.52M","-3.12%"
"06/12/2023","5,473.63","5,550.04","5,613.53","5,470.53","149.26M","-0.42%"
"06/09/2023","5,496.97","5,427.83","5,510.32","5,371.32","143.87M","2.03%"
"06/08/2023","5,387.75","5,336.84","5,399.29","5,285.61","129.80M","1.04%"
"06/07/2023","5,332.12","5,281.65","5,354.30","5,258.68","155.67M","2.67%"
"06/06/2023","5,193.28","5,210.74","5,331.40","5,166.77","165.28M","1.17%"
"06/05/2023","5,133.05","5,042.26","5,140.84","5,025.46","117.68M","3.37%"
"06/02/2023","4,965.92","4,929.66","4,994.35","4,918.66","131.20M","2.38%"
"06/01/2023","4,850.36","4,812.55","4,916.49","4,812.55","92.59M","1.38%"
"05/31/2023","4,784.46","4,858.25","4,887.48","4,747.69","108.74M","-1.56%"
"05/30/2023","4,860.14","4,840.97","4,945.56","4,788.44","143.40M","1.90%"
"05/29/2023","4,769.31","4,594.46","4,769.31","4,551.03","106.44M","7.36%"
"05/26/2023","4,442.40","4,211.25","4,465.42","4,205.58","94.11M","5.49%"
"05/25/2023","4,211.25","4,195.96","4,231.89","4,176.09","74.01M","0.46%"
"05/24/2023","4,191.77","4,277.48","4,299.77","4,175.90","76.47M","-2.26%"
"05/23/2023","4,288.60","4,288.42","4,322.77","4,263.88","63.18M","0.00%"
"05/22/2023","4,288.44","4,355.65","4,392.47","4,231.12","63.58M","-1.23%"
"05/18/2023","4,341.90","4,450.36","4,458.81","4,306.29","74.19M","-2.03%"
"05/17/2023","4,431.96","4,333.69","4,455.07","4,332.61","90.19M","2.73%"
"05/16/2023","4,314.05","4,149.03","4,318.85","4,149.03","77.33M","4.02%"
"05/15/2023","4,147.16","4,153.46","4,397.08","4,088.63","88.17M","-1.93%"
"05/12/2023","4,228.70","4,324.22","4,349.15","4,169.29","69.71M","-1.98%"
"05/11/2023","4,314.22","4,051.75","4,343.40","4,051.75","112.85M","6.23%"
"05/10/2023","4,061.12","4,159.02","4,171.42","4,048.32","47.30M","-2.13%"
"05/09/2023","4,149.38","4,258.96","4,299.04","4,141.20","70.57M","-2.57%"
"05/08/2023","4,258.89","4,201.25","4,268.57","4,145.72","52.32M","1.94%"
"05/05/2023","4,177.69","4,275.73","4,294.83","4,156.05","55.12M","-2.07%"
"05/04/2023","4,266.10","4,233.66","4,385.73","4,232.01","63.41M","0.28%"
"05/03/2023","4,254.20","4,381.62","4,395.14","4,128.36","77.24M","-2.79%"
"05/02/2023","4,376.28","4,593.95","4,600.78","4,376.28","74.54M","-4.75%"
"04/28/2023","4,594.32","4,784.28","4,804.44","4,522.02","65.12M","-3.78%"
"04/27/2023","4,774.67","4,832.65","4,885.64","4,771.61","73.03M","-1.14%"
"04/26/2023","4,829.78","4,966.28","4,975.94","4,829.78","80.13M","-2.80%"
"04/25/2023","4,969.15","5,139.36","5,158.45","4,967.17","68.58M","-3.19%"
"04/24/2023","5,133.13","5,150.00","5,225.18","5,132.09","66.71M","0.09%"
"04/20/2023","5,128.67","5,155.66","5,169.30","5,112.06","22.02M","-1.40%"
"04/19/2023","5,201.64","5,147.68","5,245.91","5,081.65","86.00M","1.16%"
"04/18/2023","5,142.01","5,214.15","5,285.46","5,135.33","84.91M","-0.43%"
"04/17/2023","5,163.97","5,257.13","5,272.19","5,163.97","79.97M","-1.37%"
"04/14/2023","5,235.89","5,317.65","5,366.87","5,226.60","81.28M","-1.38%"
"04/13/2023","5,309.08","5,384.52","5,407.23","5,308.62","99.03M","-1.19%"
"04/12/2023","5,373.14","5,293.33","5,392.64","5,292.21","119.98M","1.62%"
"04/11/2023","5,287.27","5,334.86","5,335.39","5,254.59","126.42M","-0.60%"
"04/10/2023","5,319.04","5,186.47","5,333.76","5,186.47","84.09M","3.07%"
"04/07/2023","5,160.82","5,212.14","5,230.68","5,155.28","61.18M","-0.96%"
"04/06/2023","5,210.96","5,139.24","5,215.58","5,139.24","75.40M","1.15%"
"04/05/2023","5,151.58","5,200.11","5,230.41","5,138.99","83.32M","-0.71%"
"04/04/2023","5,188.59","5,055.72","5,188.59","5,037.97","105.09M","2.88%"
"04/03/2023","5,043.16","5,135.50","5,135.50","4,932.64","86.67M","-2.12%"
"03/31/2023","5,152.28","5,261.77","5,261.77","5,150.27","91.67M","-1.52%"
"03/30/2023","5,232.03","5,289.68","5,359.18","5,223.81","95.59M","-1.01%"
"03/29/2023","5,285.50","5,225.08","5,285.50","5,121.90","95.82M","1.02%"
"03/28/2023","5,232.23","5,505.21","5,510.33","5,224.79","91.18M","-4.94%"
"03/27/2023","5,504.21","5,528.54","5,544.20","5,442.65","90.80M","0.25%"
"03/24/2023","5,490.67","5,503.12","5,567.08","5,444.28","111.73M","0.01%"
"03/23/2023","5,489.87","5,389.41","5,489.87","5,366.97","84.89M","1.58%"
"03/22/2023","5,404.28","5,342.38","5,404.28","5,299.25","114.34M","1.84%"
"03/21/2023","5,306.58","5,416.44","5,433.02","5,281.28","145.90M","-2.05%"
"03/20/2023","5,417.59","5,571.43","5,650.83","5,417.56","159.61M","-3.32%"
"03/17/2023","5,603.38","5,589.89","5,640.16","5,556.09","171.77M","0.97%"
"03/16/2023","5,549.36","5,504.75","5,575.46","5,438.06","131.39M","1.49%"
"03/15/2023","5,467.89","5,702.49","5,702.49","5,424.51","178.40M","-3.93%"
"03/14/2023","5,691.68","5,676.31","5,776.28","5,646.20","271.69M","0.38%"
"03/13/2023","5,669.94","5,664.89","5,715.16","5,625.64","139.60M","0.59%"
"03/10/2023","5,636.54","5,705.26","5,755.05","5,634.40","109.36M","-1.67%"
"03/09/2023","5,732.18","5,673.63","5,732.18","5,649.34","124.62M","1.76%"
"03/08/2023","5,633.09","5,542.63","5,636.39","5,515.60","90.29M","1.23%"
"03/07/2023","5,564.78","5,581.72","5,660.28","5,536.66","95.48M","0.52%"
"03/06/2023","5,535.79","5,466.48","5,558.70","5,453.48","83.35M","1.67%"
"03/03/2023","5,444.62","5,476.75","5,528.52","5,263.06","103.85M","-1.24%"
"03/02/2023","5,512.93","5,479.89","5,621.93","5,479.89","127.86M","0.39%"
"03/01/2023","5,491.46","5,520.87","5,540.77","5,474.11","92.10M","1.23%"
"02/28/2023","5,424.56","5,420.04","5,482.64","5,368.49","85.48M","0.16%"
"02/27/2023","5,416.04","5,294.72","5,427.11","5,195.86","83.05M","2.22%"
"02/24/2023","5,298.65","5,357.55","5,367.65","5,280.35","83.71M","-0.92%"
"02/23/2023","5,347.80","5,338.01","5,380.54","5,308.38","79.43M","0.43%"
"02/22/2023","5,325.04","5,292.51","5,404.05","5,249.32","97.28M","0.52%"
"02/21/2023","5,297.42","5,243.93","5,422.91","5,210.19","113.52M","0.57%"
"02/20/2023","5,267.35","5,291.60","5,307.52","5,180.60","80.76M","0.07%"
"02/17/2023","5,263.41","5,237.72","5,340.06","5,169.51","86.55M","-1.18%"
"02/16/2023","5,326.45","5,842.17","5,847.48","5,280.58","137.27M","-3.62%"
"02/15/2023","5,526.49","5,166.13","5,535.65","5,142.06","85.32M","9.28%"
"02/08/2023","5,056.97","4,618.38","5,056.97","4,618.38","","0.00%"
"02/07/2023","5,056.97","5,516.42","5,518.10","5,043.44","113.52M","-9.40%"
"02/06/2023","5,581.52","5,420.32","5,619.76","5,225.23","31.09M","0.48%"
"02/03/2023","5,555.04","5,227.17","5,563.04","5,178.54","124.68M","6.54%"
"02/02/2023","5,214.20","5,253.38","5,358.29","4,889.18","170.73M","-0.59%"
"02/01/2023","5,245.24","5,591.24","5,624.42","5,245.24","103.45M","-6.22%"
"01/31/2023","5,593.27","5,747.01","5,762.52","5,588.80","118.01M","-3.17%"
"01/30/2023","5,776.56","5,916.96","5,931.28","5,776.56","87.07M","-2.25%"
"01/27/2023","5,909.61","5,875.48","5,933.35","5,730.57","141.48M","-0.02%"
"01/26/2023","5,911.04","5,948.78","6,054.80","5,879.95","135.85M","-0.52%"
"01/25/2023","5,942.23","6,058.91","6,058.91","5,710.04","130.35M","-2.01%"
"01/24/2023","6,064.38","5,994.18","6,064.38","5,785.00","148.36M","1.07%"
"01/23/2023","6,000.17","6,206.45","6,222.56","5,938.50","121.93M","-2.76%"
"01/20/2023","6,170.41","6,166.06","6,206.99","6,081.83","99.49M","0.86%"
"01/19/2023","6,117.93","6,117.91","6,194.43","6,057.24","145.63M","-0.60%"
"01/18/2023","6,154.75","6,104.39","6,253.69","6,071.88","200.27M","4.27%"
"01/17/2023","5,902.57","5,835.75","5,942.43","5,791.72","129.72M","1.66%"
"01/16/2023","5,806.21","5,584.04","5,824.27","5,571.85","127.60M","4.50%"
"01/13/2023","5,556.29","5,538.47","5,691.60","5,479.48","154.37M","-0.02%"
"01/12/2023","5,557.31","5,440.23","5,573.07","5,157.98","161.82M","4.72%"
"01/11/2023","5,307.01","5,759.38","5,858.40","5,303.13","149.01M","-7.55%"
"01/10/2023","5,740.29","5,899.18","5,978.69","5,687.27","165.71M","-2.48%"
"01/09/2023","5,886.47","6,270.34","6,302.66","5,819.98","159.10M","-4.53%"
"01/06/2023","6,165.83","5,854.70","6,243.39","5,614.69","209.19M","5.14%"
"01/05/2023","5,864.42","6,450.65","6,481.94","5,864.42","151.18M","-8.64%"
"01/04/2023","6,419.07","6,721.15","6,721.15","6,385.82","153.34M","-4.42%"
"01/03/2023","6,715.82","6,564.59","6,778.90","6,519.82","178.36M","2.66%"
"01/02/2023","6,541.91","6,422.74","6,562.97","6,413.21","151.23M","2.83%"
"12/30/2022","6,362.09","6,174.76","6,404.25","6,170.64","222.60M","3.75%"
"12/29/2022","6,131.97","6,052.83","6,155.63","6,011.45","98.82M","1.21%"
"12/28/2022","6,058.61","6,111.06","6,114.42","5,909.93","141.70M","-0.95%"
"12/27/2022","6,116.94","6,265.17","6,265.17","6,098.71","120.16M","-2.17%"
"12/26/2022","6,252.43","6,159.79","6,266.79","6,148.45","131.88M","2.47%"
"12/23/2022","6,101.90","6,150.74","6,183.40","6,075.67","99.46M","-0.71%"
"12/22/2022","6,145.62","6,224.32","6,265.05","6,108.85","109.26M","-0.87%"
"12/21/2022","6,199.86","6,327.38","6,353.26","6,176.22","152.90M","-1.73%"
"12/20/2022","6,309.06","6,213.20","6,377.35","6,162.92","202.11M","1.63%"
"12/19/2022","6,207.76","6,183.04","6,258.96","6,147.43","147.79M","1.30%"
"12/16/2022","6,127.82","6,142.28","6,180.73","6,056.82","125.89M","0.18%"
"12/15/2022","6,116.74","6,154.99","6,244.93","5,952.51","189.39M","1.82%"
"12/14/2022","6,007.17","6,219.43","6,326.31","5,985.26","227.53M","-3.19%"
"12/13/2022","6,205.27","6,268.63","6,362.13","6,165.24","206.37M","0.23%"
"12/12/2022","6,191.10","5,906.71","6,193.83","5,902.26","223.35M","5.76%"
"12/09/2022","5,854.11","5,687.69","5,903.80","5,662.47","220.48M","3.15%"
"12/08/2022","5,675.60","5,543.22","5,675.60","5,444.11","186.93M","2.29%"
"12/07/2022","5,548.47","5,667.11","5,763.44","5,439.87","222.94M","-0.66%"
"12/06/2022","5,585.30","5,627.16","5,678.05","5,544.39","168.31M","-0.83%"
"12/05/2022","5,631.81","5,543.69","5,668.68","5,434.33","231.41M","2.16%"
"12/02/2022","5,512.91","5,600.62","5,677.56","5,442.71","262.83M","-1.26%"
"12/01/2022","5,583.05","5,691.71","5,708.77","5,565.63","235.82M","-0.88%"
"11/30/2022","5,632.37","5,490.53","5,661.46","5,469.49","249.53M","2.95%"
"11/29/2022","5,471.15","5,485.85","5,499.06","5,338.82","215.22M","0.16%"
"11/28/2022","5,462.67","5,569.45","5,629.57","5,456.11","244.16M","-1.25%"
"11/25/2022","5,531.86","5,362.30","5,533.33","5,341.82","265.65M","3.13%"
"11/24/2022","5,364.13","5,223.79","5,471.43","5,202.82","302.21M","2.83%"
"11/23/2022","5,216.64","5,119.18","5,237.41","5,009.13","254.60M","2.68%"
"11/22/2022","5,080.28","4,999.11","5,089.29","4,985.83","251.98M","2.41%"
"11/21/2022","4,960.64","4,825.55","4,960.64","4,812.70","260.46M","3.49%"
"11/18/2022","4,793.46","4,736.64","4,835.09","4,724.45","241.34M","1.56%"
"11/17/2022","4,719.87","4,778.15","4,832.73","4,524.85","316.35M","-0.96%"
"11/16/2022","4,765.80","4,881.64","4,881.64","4,701.44","281.42M","-1.56%"
"11/15/2022","4,841.33","4,890.86","4,963.99","4,733.49","292.22M","0.44%"
"11/14/2022","4,820.33","4,570.34","4,865.73","4,562.55","311.75M","5.88%"
"11/11/2022","4,552.82","4,532.88","4,643.03","4,520.65","246.94M","1.75%"
"11/10/2022","4,474.66","4,423.54","4,509.23","4,419.01","215.56M","1.24%"
"11/09/2022","4,419.64","4,343.57","4,496.47","4,325.78","304.65M","1.83%"
"11/08/2022","4,340.18","4,366.25","4,411.04","4,306.41","324.44M","0.18%"
"11/07/2022","4,332.50","4,348.46","4,400.48","4,324.86","253.27M","0.44%"
"11/04/2022","4,313.49","4,244.31","4,325.37","4,237.48","251.77M","2.18%"
"11/03/2022","4,221.33","4,287.87","4,318.80","4,216.30","257.03M","-1.48%"
"11/02/2022","4,284.90","4,104.61","4,307.94","4,086.89","346.70M","4.81%"
"11/01/2022","4,088.13","4,034.70","4,095.27","4,024.57","212.93M","1.57%"
"10/31/2022","4,024.87","4,000.97","4,041.65","3,950.07","186.87M","0.87%"
"10/28/2022","3,990.20","4,016.54","4,036.13","3,989.68","58.94M","-1.14%"
"10/27/2022","4,036.14","4,111.20","4,131.24","4,021.63","171.71M","-1.44%"
"10/26/2022","4,095.22","3,956.13","4,095.84","3,956.13","223.35M","3.42%"
"10/25/2022","3,959.79","4,043.66","4,046.29","3,920.41","265.61M","-1.87%"
"10/24/2022","4,035.27","4,062.49","4,138.40","4,006.60","213.67M","-0.23%"
"10/21/2022","4,044.41","4,032.87","4,070.46","3,979.09","220.97M","1.40%"
"10/20/2022","3,988.55","3,988.21","4,009.45","3,954.16","242.51M","1.73%"
"10/19/2022","3,920.81","3,937.31","3,982.59","3,920.81","216.30M","1.04%"
"10/18/2022","3,880.27","3,836.63","3,907.27","3,823.82","264.79M","2.18%"
"10/17/2022","3,797.56","3,704.47","3,818.30","3,696.90","274.86M","4.15%"
"10/14/2022","3,646.07","3,636.57","3,653.12","3,624.15","210.16M","2.12%"
"10/13/2022","3,570.47","3,585.87","3,610.75","3,548.97","168.45M","-0.18%"
"10/12/2022","3,576.73","3,648.59","3,662.29","3,565.88","219.60M","-0.68%"
"10/11/2022","3,601.15","3,621.08","3,623.26","3,575.68","255.51M","-0.20%"
"10/10/2022","3,608.29","3,542.36","3,614.15","3,533.98","231.59M","2.74%"
"10/07/2022","3,511.93","3,494.96","3,542.89","3,486.97","177.07M","0.56%"
"10/06/2022","3,492.33","3,465.34","3,507.08","3,465.34","172.11M","1.45%"
"10/05/2022","3,442.46","3,478.37","3,489.38","3,414.05","186.21M","-0.45%"
"10/04/2022","3,458.15","3,485.41","3,507.92","3,441.45","195.13M","-0.22%"
"10/03/2022","3,465.94","3,307.42","3,471.62","3,305.77","168.66M","5.30%"
"09/30/2022","3,291.48","3,321.44","3,321.44","3,247.74","126.40M","-0.95%"
"09/29/2022","3,323.19","3,281.28","3,376.60","3,221.62","230.66M","2.01%"
"09/28/2022","3,257.72","3,325.71","3,345.77","3,245.90","129.61M","-2.20%"
"09/27/2022","3,331.13","3,368.97","3,402.49","3,324.31","154.15M","-0.83%"
"09/26/2022","3,358.87","3,342.84","3,406.39","3,336.56","165.34M","0.44%"
"09/23/2022","3,344.10","3,388.93","3,393.88","3,337.33","159.06M","-1.23%"
"09/22/2022","3,385.69","3,380.29","3,411.89","3,355.83","163.28M","0.31%"
"09/21/2022","3,375.34","3,352.01","3,444.57","3,321.34","222.51M","0.86%"
"09/20/2022","3,346.47","3,341.57","3,389.73","3,227.94","214.02M","0.45%"
